1690252381.433993 server started (2242): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1690252381.434003 on Linux 6.1.21.2-microsoft-standard-WSL2 #1 SMP Sat May 27 18:20:14 EDT 2023
1690252381.434006 using libevent 2.1.12-stable (poll); ncurses 6.4
1690252381.434036 input_key_build: 0x10e003 (PasteStart) is \033[200~
1690252381.440699 args_parse: 3 = #{q:mouse_word} (type 1)
1690252381.440704 cmd_parse_build_commands: if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}"
1690252381.440705 cmd_parse_build_commands 0:0: copy-mode
1690252381.440707 cmd_parse_build_commands 0:1: -q
1690252381.440708 cmd_parse_build_commands 1:0: send-keys
1690252381.440709 cmd_parse_build_commands 1:1: -l
1690252381.440710 cmd_parse_build_commands 1:2: --
1690252381.440711 cmd_parse_build_commands 1:3: #{q:mouse_word}
1690252381.440713 args_parse: -q
1690252381.440714 args_parse: flags end at 2 of 2
1690252381.440716 args_parse: -l
1690252381.440717 args_parse: flags end at 3 of 4
1690252381.440718 args_parse: 3 = #{q:mouse_word} (type 1)
1690252381.440721 cmd_parse_build_commands: copy-mode -q ; send-keys -l "#{q:mouse_word}"
1690252381.440722 cmd_parse_build_commands 0:0: copy-mode
1690252381.440723 cmd_parse_build_commands 0:1: -q
1690252381.440724 cmd_parse_build_commands 1:0: set-buffer
1690252381.440726 cmd_parse_build_commands 1:1: --
1690252381.440727 cmd_parse_build_commands 1:2: #{q:mouse_word}
1690252381.440728 args_parse: -q
1690252381.440729 args_parse: flags end at 2 of 2
1690252381.440731 args_parse: flags end at 2 of 3
1690252381.440732 args_parse: 2 = #{q:mouse_word} (type 1)
1690252381.440735 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_word}"
1690252381.440736 cmd_parse_build_commands 0:0: copy-mode
1690252381.440737 cmd_parse_build_commands 0:1: -q
1690252381.440738 cmd_parse_build_commands 1:0: set-buffer
1690252381.440739 cmd_parse_build_commands 1:1: --
1690252381.440741 cmd_parse_build_commands 1:2: #{q:mouse_line}
1690252381.440742 args_parse: -q
1690252381.440743 args_parse: flags end at 2 of 2
1690252381.440746 args_parse: flags end at 2 of 3
1690252381.440747 args_parse: 2 = #{q:mouse_line} (type 1)
1690252381.440749 cmd_parse_build_commands: copy-mode -q ; set-buffer "#{q:mouse_line}"
1690252381.440751 cmd_parse_build_commands 0:0: split-window
1690252381.440754 cmd_parse_build_commands 0:1: -h
1690252381.440756 args_parse: -h
1690252381.440757 args_parse: flags end at 2 of 2
1690252381.440758 cmd_parse_build_commands: split-window -h
1690252381.440760 cmd_parse_build_commands 0:0: split-window
1690252381.440761 cmd_parse_build_commands 0:1: -v
1690252381.440763 args_parse: -v
1690252381.440764 args_parse: flags end at 2 of 2
1690252381.440766 cmd_parse_build_commands: split-window -v
1690252381.440768 cmd_parse_build_commands 0:0: swap-pane
1690252381.440769 cmd_parse_build_commands 0:1: -U
1690252381.440771 args_parse: -U
1690252381.440773 args_parse: flags end at 2 of 2
1690252381.440774 cmd_parse_build_commands: swap-pane -U
1690252381.440776 cmd_parse_build_commands 0:0: swap-pane
1690252381.440777 cmd_parse_build_commands 0:1: -D
1690252381.440779 args_parse: -D
1690252381.440780 args_parse: flags end at 2 of 2
1690252381.440781 cmd_parse_build_commands: swap-pane -D
1690252381.440783 cmd_parse_build_commands 0:0: swap-pane
1690252381.440785 args_parse: flags end at 1 of 1
1690252381.440786 cmd_parse_build_commands: swap-pane
1690252381.440788 cmd_parse_build_commands 0:0: kill-pane
1690252381.440790 args_parse: flags end at 1 of 1
1690252381.440791 cmd_parse_build_commands: kill-pane
1690252381.440793 cmd_parse_build_commands 0:0: respawn-pane
1690252381.440794 cmd_parse_build_commands 0:1: -k
1690252381.440796 args_parse: -k
1690252381.440797 args_parse: flags end at 2 of 2
1690252381.440798 cmd_parse_build_commands: respawn-pane -k
1690252381.440800 cmd_parse_build_commands 0:0: select-pane
1690252381.440801 cmd_parse_build_commands 0:1: -m
1690252381.440803 args_parse: -m
1690252381.440804 args_parse: flags end at 2 of 2
1690252381.440806 cmd_parse_build_commands: select-pane -m
1690252381.440808 cmd_parse_build_commands 0:0: resize-pane
1690252381.440809 cmd_parse_build_commands 0:1: -Z
1690252381.440810 args_parse: -Z
1690252381.440812 args_parse: flags end at 2 of 2
1690252381.440813 cmd_parse_build_commands: resize-pane -Z
1690252381.440815 args_parse: -t = =
1690252381.440816 args_parse: -x = M
1690252381.440817 args_parse: -y = M
1690252381.440818 args_parse: -T = #[align=centre]#{pane_index} (#{pane_id})
1690252381.440820 args_parse: flags end at 6 of 55
1690252381.440821 args_parse: 6 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,} (type 1)
1690252381.440822 args_parse: 7 = < (type 1)
1690252381.440824 args_parse: 8 = send-keys -X history-top (type 2)
1690252381.440826 args_parse: 9 = #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,} (type 1)
1690252381.440827 args_parse: 10 = > (type 1)
1690252381.440829 args_parse: 11 = send-keys -X history-bottom (type 2)
1690252381.440830 args_parse: 12 =  (type 1)
1690252381.440832 args_parse: 13 = #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},} (type 1)
1690252381.440833 args_parse: 14 = C-r (type 1)
1690252381.440837 args_parse: 15 = if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" (type 2)
1690252381.440839 args_parse: 16 = #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},} (type 1)
1690252381.440840 args_parse: 17 = C-y (type 1)
1690252381.440843 args_parse: 18 = copy-mode -q ; send-keys -l "#{q:mouse_word}" (type 2)
1690252381.440844 args_parse: 19 = #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},} (type 1)
1690252381.440845 args_parse: 20 = c (type 1)
1690252381.440847 args_parse: 21 = copy-mode -q ; set-buffer "#{q:mouse_word}" (type 2)
1690252381.440849 args_parse: 22 = #{?mouse_line,Copy Line,} (type 1)
1690252381.440850 args_parse: 23 = l (type 1)
1690252381.440852 args_parse: 24 = copy-mode -q ; set-buffer "#{q:mouse_line}" (type 2)
1690252381.440853 args_parse: 25 =  (type 1)
1690252381.440854 args_parse: 26 = Horizontal Split (type 1)
1690252381.440856 args_parse: 27 = h (type 1)
1690252381.440857 args_parse: 28 = split-window -h (type 2)
1690252381.440859 args_parse: 29 = Vertical Split (type 1)
1690252381.440860 args_parse: 30 = v (type 1)
1690252381.440863 args_parse: 31 = split-window -v (type 2)
1690252381.440865 args_parse: 32 =  (type 1)
1690252381.440866 args_parse: 33 = #{?#{>:#{window_panes},1},,-}Swap Up (type 1)
1690252381.440868 args_parse: 34 = u (type 1)
1690252381.440870 args_parse: 35 = swap-pane -U (type 2)
1690252381.440871 args_parse: 36 = #{?#{>:#{window_panes},1},,-}Swap Down (type 1)
1690252381.440872 args_parse: 37 = d (type 1)
1690252381.440874 args_parse: 38 = swap-pane -D (type 2)
1690252381.440876 args_parse: 39 = #{?pane_marked_set,,-}Swap Marked (type 1)
1690252381.440877 args_parse: 40 = s (type 1)
1690252381.440879 args_parse: 41 = swap-pane (type 2)
1690252381.440880 args_parse: 42 =  (type 1)
1690252381.440881 args_parse: 43 = Kill (type 1)
1690252381.440883 args_parse: 44 = X (type 1)
1690252381.440884 args_parse: 45 = kill-pane (type 2)
1690252381.440887 args_parse: 46 = Respawn (type 1)
1690252381.440888 args_parse: 47 = R (type 1)
1690252381.440890 args_parse: 48 = respawn-pane -k (type 2)
1690252381.440891 args_parse: 49 = #{?pane_marked,Unmark,Mark} (type 1)
1690252381.440893 args_parse: 50 = m (type 1)
1690252381.440894 args_parse: 51 = select-pane -m (type 2)
1690252381.440896 args_parse: 52 = #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom} (type 1)
1690252381.440897 args_parse: 53 = z (type 1)
1690252381.440899 args_parse: 54 = resize-pane -Z (type 2)
1690252381.440954 cmd_parse_build_commands: display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z }
1690252381.440956 args_parse: -F
1690252381.440957 args_parse: -t = =
1690252381.440959 args_parse: flags end at 2 of 5
1690252381.440960 args_parse: 2 = #{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}} (type 1)
1690252381.440963 args_parse: 3 = select-pane -t = ; send-keys -M (type 2)
1690252381.441015 args_parse: 4 = display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } (type 2)
1690252381.441075 cmd_parse_build_commands: if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } }
1690252381.441077 args_parse: -n
1690252381.441078 args_parse: flags end at 2 of 4
1690252381.441080 args_parse: 2 = MouseDown3Pane (type 1)
1690252381.441136 args_parse: 3 = if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } } (type 2)
1690252381.441195 cmd_parse_build_commands: bind-key -n MouseDown3Pane { if-shell -F -t = "#{||:#{mouse_any_flag},#{&&:#{pane_in_mode},#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}}}" { select-pane -t = ; send-keys -M } { display-menu -T "#[align=centre]#{pane_index} (#{pane_id})" -t = -x M -y M "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}" < { send-keys -X history-top } "#{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}" > { send-keys -X history-bottom } '' "#{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}" C-r { if-shell -F "#{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}" "copy-mode -t=" ; send-keys -X -t = search-backward "#{q:mouse_word}" } "#{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}" C-y { copy-mode -q ; send-keys -l "#{q:mouse_word}" } "#{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}" c { copy-mode -q ; set-buffer "#{q:mouse_word}" } "#{?mouse_line,Copy Line,}" l { copy-mode -q ; set-buffer "#{q:mouse_line}" } '' "Horizontal Split" h { split-window -h } "Vertical Split" v { split-window -v } '' "#{?#{>:#{window_panes},1},,-}Swap Up" u { swap-pane -U } "#{?#{>:#{window_panes},1},,-}Swap Down" d { swap-pane -D } "#{?pane_marked_set,,-}Swap Marked" s { swap-pane } '' Kill X { kill-pane } Respawn R { respawn-pane -k } "#{?pane_marked,Unmark,Mark}" m { select-pane -m } "#{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}" z { resize-pane -Z } } }
1690252381.441201 cmdq_get_command: [bind-key/0x556b28f67340] group 1024
1690252381.441202 cmdq_append <global>: [bind-key/0x556b28f67340]
1690252381.441206 yylex_token: bind
1690252381.441207 yylex_token: -n
1690252381.441209 yylex_token: M-MouseDown3Pane
1690252381.441210 yylex_token: display-menu
1690252381.441211 yylex_token: -t=
1690252381.441212 yylex_token: -xM
1690252381.441214 yylex_token: -yM
1690252381.441215 yylex_token: -T
1690252381.441217 yylex_token: #[align=centre]#{pane_index} (#{pane_id})
1690252381.441219 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1690252381.441220 yylex_token: <
1690252381.441221 yylex_token: send
1690252381.441222 yylex_token: -X
1690252381.441224 yylex_token: history-top
1690252381.441226 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1690252381.441227 yylex_token: >
1690252381.441229 yylex_token: send
1690252381.441230 yylex_token: -X
1690252381.441231 yylex_token: history-bottom
1690252381.441232 yylex_token: 
1690252381.441235 yylex_token: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1690252381.441236 yylex_token: C-r
1690252381.441237 yylex_token: if
1690252381.441238 yylex_token: -F
1690252381.441240 yylex_token: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1690252381.441241 yylex_token: copy-mode -t=
1690252381.441243 yylex_token: send
1690252381.441244 yylex_token: -Xt=
1690252381.441245 yylex_token: search-backward
1690252381.441247 yylex_token: #{q:mouse_word}
1690252381.441249 yylex_token: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1690252381.441251 yylex_token: C-y
1690252381.441252 yylex_token: copy-mode
1690252381.441253 yylex_token: -q
1690252381.441255 yylex_token: send-keys
1690252381.441256 yylex_token: -l
1690252381.441257 yylex_token: --
1690252381.441258 yylex_token: #{q:mouse_word}
1690252381.441260 yylex_token: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1690252381.441262 yylex_token: c
1690252381.441263 yylex_token: copy-mode
1690252381.441264 yylex_token: -q
1690252381.441265 yylex_token: set-buffer
1690252381.441267 yylex_token: --
1690252381.441268 yylex_token: #{q:mouse_word}
1690252381.441270 yylex_token: #{?mouse_line,Copy Line,}
1690252381.441271 yylex_token: l
1690252381.441272 yylex_token: copy-mode
1690252381.441273 yylex_token: -q
1690252381.441275 yylex_token: set-buffer
1690252381.441276 yylex_token: --
1690252381.441277 yylex_token: #{q:mouse_line}
1690252381.441279 yylex_token: 
1690252381.441280 yylex_token: Horizontal Split
1690252381.441281 yylex_token: h
1690252381.441283 yylex_token: split-window
1690252381.441284 yylex_token: -h
1690252381.441285 yylex_token: Vertical Split
1690252381.441287 yylex_token: v
1690252381.441288 yylex_token: split-window
1690252381.441289 yylex_token: -v
1690252381.441290 yylex_token: 
1690252381.441292 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Up
1690252381.441293 yylex_token: u
1690252381.441295 yylex_token: swap-pane
1690252381.441296 yylex_token: -U
1690252381.441298 yylex_token: #{?#{>:#{window_panes},1},,-}Swap Down
1690252381.441299 yylex_token: d
1690252381.441300 yylex_token: swap-pane
1690252381.441301 yylex_token: -D
1690252381.441303 yylex_token: #{?pane_marked_set,,-}Swap Marked
1690252381.441305 yylex_token: s
1690252381.441306 yylex_token: swap-pane
1690252381.441307 yylex_token: 
1690252381.441308 yylex_token: Kill
1690252381.441310 yylex_token: X
1690252381.441311 yylex_token: kill-pane
1690252381.441312 yylex_token: Respawn
1690252381.441314 yylex_token: R
1690252381.441315 yylex_token: respawn-pane
1690252381.441316 yylex_token: -k
1690252381.441318 yylex_token: #{?pane_marked,Unmark,Mark}
1690252381.441319 yylex_token: m
1690252381.441322 yylex_token: select-pane
1690252381.441323 yylex_token: -m
1690252381.441325 yylex_token: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1690252381.441327 yylex_token: z
1690252381.441328 yylex_token: resize-pane
1690252381.441329 yylex_token: -Z
1690252381.441331 cmd_parse_build_commands 0:0: bind
1690252381.441333 cmd_parse_build_commands 0:1: -n
1690252381.441334 cmd_parse_build_commands 0:2: M-MouseDown3Pane
1690252381.441335 cmd_parse_build_commands 0:3 0:0: display-menu
1690252381.441337 cmd_parse_build_commands 0:3 0:1: -t=
1690252381.441338 cmd_parse_build_commands 0:3 0:2: -xM
1690252381.441339 cmd_parse_build_commands 0:3 0:3: -yM
1690252381.441340 cmd_parse_build_commands 0:3 0:4: -T
1690252381.441341 cmd_parse_build_commands 0:3 0:5: #[align=centre]#{pane_index} (#{pane_id})
1690252381.441343 cmd_parse_build_commands 0:3 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1690252381.441344 cmd_parse_build_commands 0:3 0:7: <
1690252381.441345 cmd_parse_build_commands 0:3 0:8 0:0: send
1690252381.441346 cmd_parse_build_commands 0:3 0:8 0:1: -X
1690252381.441348 cmd_parse_build_commands 0:3 0:8 0:2: history-top
1690252381.441349 cmd_parse_build_commands 0:3 0:9: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Bottom,}
1690252381.441350 cmd_parse_build_commands 0:3 0:10: >
1690252381.441352 cmd_parse_build_commands 0:3 0:11 0:0: send
1690252381.441353 cmd_parse_build_commands 0:3 0:11 0:1: -X
1690252381.441354 cmd_parse_build_commands 0:3 0:11 0:2: history-bottom
1690252381.441355 cmd_parse_build_commands 0:3 0:12: 
1690252381.441357 cmd_parse_build_commands 0:3 0:13: #{?mouse_word,Search For #[underscore]#{=/9/...:mouse_word},}
1690252381.441358 cmd_parse_build_commands 0:3 0:14: C-r
1690252381.441359 cmd_parse_build_commands 0:3 0:15 0:0: if
1690252381.441360 cmd_parse_build_commands 0:3 0:15 0:1: -F
1690252381.441361 cmd_parse_build_commands 0:3 0:15 0:2: #{?#{m/r:(copy|view)-mode,#{pane_mode}},0,1}
1690252381.441363 cmd_parse_build_commands 0:3 0:15 0:3: copy-mode -t=
1690252381.441364 cmd_parse_build_commands 0:3 0:15 1:0: send
1690252381.441365 cmd_parse_build_commands 0:3 0:15 1:1: -Xt=
1690252381.441366 cmd_parse_build_commands 0:3 0:15 1:2: search-backward
1690252381.441368 cmd_parse_build_commands 0:3 0:15 1:3: #{q:mouse_word}
1690252381.441369 cmd_parse_build_commands 0:3 0:16: #{?mouse_word,Type #[underscore]#{=/9/...:mouse_word},}
1690252381.441370 cmd_parse_build_commands 0:3 0:17: C-y
1690252381.441371 cmd_parse_build_commands 0:3 0:18 0:0: copy-mode
1690252381.441373 cmd_parse_build_commands 0:3 0:18 0:1: -q
1690252381.441374 cmd_parse_build_commands 0:3 0:18 1:0: send-keys
1690252381.441375 cmd_parse_build_commands 0:3 0:18 1:1: -l
1690252381.441376 cmd_parse_build_commands 0:3 0:18 1:2: --
1690252381.441377 cmd_parse_build_commands 0:3 0:18 1:3: #{q:mouse_word}
1690252381.441379 cmd_parse_build_commands 0:3 0:19: #{?mouse_word,Copy #[underscore]#{=/9/...:mouse_word},}
1690252381.441380 cmd_parse_build_commands 0:3 0:20: c
1690252381.441381 cmd_parse_build_commands 0:3 0:21 0:0: copy-mode
1690252381.441382 cmd_parse_build_commands 0:3 0:21 0:1: -q
1690252381.441383 cmd_parse_build_commands 0:3 0:21 1:0: set-buffer
1690252381.441385 cmd_parse_build_commands 0:3 0:21 1:1: --
1690252381.441386 cmd_parse_build_commands 0:3 0:21 1:2: #{q:mouse_word}
1690252381.441387 cmd_parse_build_commands 0:3 0:22: #{?mouse_line,Copy Line,}
1690252381.441388 cmd_parse_build_commands 0:3 0:23: l
1690252381.441390 cmd_parse_build_commands 0:3 0:24 0:0: copy-mode
1690252381.441391 cmd_parse_build_commands 0:3 0:24 0:1: -q
1690252381.441392 cmd_parse_build_commands 0:3 0:24 1:0: set-buffer
1690252381.441393 cmd_parse_build_commands 0:3 0:24 1:1: --
1690252381.441394 cmd_parse_build_commands 0:3 0:24 1:2: #{q:mouse_line}
1690252381.441395 cmd_parse_build_commands 0:3 0:25: 
1690252381.441397 cmd_parse_build_commands 0:3 0:26: Horizontal Split
1690252381.441398 cmd_parse_build_commands 0:3 0:27: h
1690252381.441399 cmd_parse_build_commands 0:3 0:28 0:0: split-window
1690252381.441400 cmd_parse_build_commands 0:3 0:28 0:1: -h
1690252381.441403 cmd_parse_build_commands 0:3 0:29: Vertical Split
1690252381.441404 cmd_parse_build_commands 0:3 0:30: v
1690252381.441406 cmd_parse_build_commands 0:3 0:31 0:0: split-window
1690252381.441407 cmd_parse_build_commands 0:3 0:31 0:1: -v
1690252381.441408 cmd_parse_build_commands 0:3 0:32: 
1690252381.441409 cmd_parse_build_commands 0:3 0:33: #{?#{>:#{window_panes},1},,-}Swap Up
1690252381.441411 cmd_parse_build_commands 0:3 0:34: u
1690252381.441412 cmd_parse_build_commands 0:3 0:35 0:0: swap-pane
1690252381.441413 cmd_parse_build_commands 0:3 0:35 0:1: -U
1690252381.441414 cmd_parse_build_commands 0:3 0:36: #{?#{>:#{window_panes},1},,-}Swap Down
1690252381.441415 cmd_parse_build_commands 0:3 0:37: d
1690252381.441417 cmd_parse_build_commands 0:3 0:38 0:0: swap-pane
1690252381.441418 cmd_parse_build_commands 0:3 0:38 0:1: -D
1690252381.441419 cmd_parse_build_commands 0:3 0:39: #{?pane_marked_set,,-}Swap Marked
1690252381.441420 cmd_parse_build_commands 0:3 0:40: s
1690252381.441422 cmd_parse_build_commands 0:3 0:41 0:0: swap-pane
1690252381.441423 cmd_parse_build_commands 0:3 0:42: 
1690252381.441424 cmd_parse_build_commands 0:3 0:43: Kill
1690252381.441425 cmd_parse_build_commands 0:3 0:44: X
1690252381.441426 cmd_parse_build_commands 0:3 0:45 0:0: kill-pane
1690252381.441428 cmd_parse_build_commands 0:3 0:46: Respawn
1690252381.441429 cmd_parse_build_commands 0:3 0:47: R
1690252381.441430 cmd_parse_build_commands 0:3 0:48 0:0: respawn-pane
1690252381.441431 cmd_parse_build_commands 0:3 0:48 0:1: -k
1690252381.441432 cmd_parse_build_commands 0:3 0:49: #{?pane_marked,Unmark,Mark}
1690252381.441434 cmd_parse_build_commands 0:3 0:50: m
1690252381.441435 cmd_parse_build_commands 0:3 0:51 0:0: select-pane
1690252381.441436 cmd_parse_build_commands 0:3 0:51 0:1: -m
1690252381.441437 cmd_parse_build_commands 0:3 0:52: #{?#{>:#{window_panes},1},,-}#{?window_zoomed_flag,Unzoom,Zoom}
1690252381.441439 cmd_parse_build_commands 0:3 0:53: z
1690252381.441440 cmd_parse_build_commands 0:3 0:54 0:0: resize-pane
1690252381.441441 cmd_parse_build_commands 0:3 0:54 0:1: -Z
1690252381.441443 cmd_parse_build_commands 0:0: display-menu
1690252381.441444 cmd_parse_build_commands 0:1: -t=
1690252381.441445 cmd_parse_build_commands 0:2: -xM
1690252381.441446 cmd_parse_build_commands 0:3: -yM
1690252381.441448 cmd_parse_build_commands 0:4: -T
1690252381.441449 cmd_parse_build_commands 0:5: #[align=centre]#{pane_index} (#{pane_id})
1690252381.441450 cmd_parse_build_commands 0:6: #{?#{m/r:(copy|view)-mode,#{pane_mode}},Go To Top,}
1690252381.441451 cmd_parse_build_commands 0:7: <
1690252381.441453 cmd_parse_build_commands 0:8 0:0: send
1690252381.441454 cmd_parse_build_commands 0:8 0:1: -X
1690252381.441455 cmd_parse_build_commands 0:8 0:2: history-top
